0.00    {0., 0.06278674464295428, 0.12532955998768872, 0.1873792916165942, 0.24868963869957436, 0.3090179198748504, 0.36812583912976626, 0.4257802516815937, 0.4817539298583373, 0.5358263289795395, 0.5877843532370856, 0.6374231215760088, 0.6845467335752955, 0.7289681562142906, 0.7705121235631169, 0.8090158135635829, 0.8443273019005805, 0.8763063037248754, 0.9048258296104734, 0.9297750713871137, 0.9510556421810399, 0.9685829543342269, 0.9822860447727261, 0.9921131619510157, 0.9980256476575233, 1., 0.9980256476575102, 0.9921131619509899, 0.9822860447726873, 0.9685829543341755, 0.9510556421809759, 0.9297750713870375, 0.9048258296103854, 0.8763063037247756, 0.8443273019004693, 0.8090158135634611, 0.7705121235629849, 0.7289681562141488, 0.6845467335751445, 0.6374231215758492, 0.587784353236918, 0.5358263289793647, 0.4817535112372838, 0.4257787753466864, 0.3681239705030721, 0.30901664376936144, 0.24868985630322313, 0.18738114568864467, 0.1253330320771376, 0.06279038794644601, -2.0682310711021444*^-13, -0.06279038794685882, -0.12533303207754795, -0.1873811456890513, -0.24868985630362403, -0.30901664376975513, -0.36812397050345735, -0.4257787753470613, -0.48175351123764704, -0.5358263289797147, -0.5877843532372534, -0.6374231215761681, -0.684546733575446, -0.728968156214432, -0.7705121235632487, -0.8090158135637046, -0.8443273019006914, -0.8763063037249752, -0.9048258296105617, -0.92977507138719, -0.9510556421811038, -0.9685829543342784, -0.9822860447727649, -0.9921131619510416, -0.9980256476575362, -1., -0.9980256476574974, -0.9921131619509639, -0.9822860447726486, -0.968582954334124, -0.9510556421809119, -0.9297750713869614, -0.9048258296102972, -0.876306303724676, -0.8443273019003585, -0.8090158135633398, -0.7705121235628531, -0.7289681562140072, -0.6845467335749937, -0.6374231215756899, -0.5877843532367508, -0.5358263289791901, -0.4817539298579747, -0.42578025168121914, -0.36812583912938124, -0.3090179198744563, -0.24868963869917282, -0.18737929161618747, -0.12532955998727777, -0.06278674464254098, 0.00}
0.01	{0., 0.0626607219273452, 0.12507822564307605, 0.18700377897041043, 0.2481915136460403, 0.3083991880294695, 0.3673889498123517, 0.4249280987278284, 0.4807898492598668, 0.5347540933525976, 0.5866081631196532, 0.6361475935535055, 0.6831768852348035, 0.7275093989917142, 0.7689702255630672, 0.8073968603291922, 0.8426376831104548, 0.8745526886203885, 0.9030151404285544, 0.9279144535714624, 0.9491524380023785, 0.9666446751763493, 0.9803203437625507, 0.9901277957611029, 0.9960284501770026, 0.9979988520108224, 0.9960284507695811, 0.9901277968335189, 0.9803203450934524, 0.9666446764440386, 0.9491524390004673, 0.9279144537734088, 0.9030151391293889, 0.8745526850510233, 0.8426376779501739, 0.8073968531303692, 0.7689702147146831, 0.727509382995354, 0.6831768542001677, 0.6361475435260833, 0.5866081097126298, 0.5347540611550687, 0.48078945112788035, 0.4249267289719995, 0.3673872999298452, 0.30839825570897206, 0.24819219107716284, 0.18700616827052727, 0.1250822221218436, 0.0626647350827696, -2.0638865240540747*^-13, -0.06266473508318156, -0.12508222212225312, -0.1870061682709331, -0.24819219107756302, -0.30839825570936497, -0.36738729993022967, -0.42492672897237366, -0.4807894511282428, -0.534754061155418, -0.5866081097129644, -0.6361475435264016, -0.6831768542004687, -0.7275093829956366, -0.7689702147149463, -0.8073968531306123, -0.8426376779503955, -0.8745526850512226, -0.9030151391295649, -0.9279144537735609, -0.9491524390005949, -0.9666446764441413, -0.9803203450935299, -0.9901277968335706, -0.9960284507696071, -0.9979988520108224, -0.9960284501769766, -0.9901277957610511, -0.9803203437624733, -0.9666446751762465, -0.9491524380022507, -0.9279144535713103, -0.9030151404283785, -0.8745526886201895, -0.8426376831102333, -0.8073968603289496, -0.7689702255628039, -0.7275093989914314, -0.6831768852345023, -0.6361475935531873, -0.5866081631193192, -0.5347540933522489, -0.48078984925950485, -0.4249280987274546, -0.36738894981196746, -0.3083991880290763, -0.24819151364563968, -0.18700377897000456, -0.12507822564266585, -0.0626607219269324, 0.00}
0.02	{0., 0.06228523597150539, 0.12432929491550886, 0.18588473159630892, 0.2467069892665106, 0.30655515357168733, 0.3651927064550436, 0.42238828006207696, 0.47791641064524065, 0.5315582924686056, 0.583102531712523, 0.6323459003782862, 0.6790940901927934, 0.723161627634276, 0.7643746639859939, 0.8025716442189401, 0.837601854703558, 0.8693261240669409, 0.8976184706297872, 0.9223689743073402, 0.9434800319584253, 0.9608677294193739, 0.9744616682942854, 0.9842105089760174, 0.9900759006511899, 0.9920345280967808, 0.9900759028630787, 0.9842105129396952, 0.9744616731166598, 0.960867733828576, 0.9434800348630292, 0.9223689738421068, 0.8976184645758505, 0.8693261102249287, 0.8376018362693496, 0.8025716206118441, 0.7643746306823284, 0.7231615806476204, 0.6790939956135165, 0.6323457454345467, 0.583102373323828, 0.531558219263012, 0.47791611704633186, 0.4223872463572043, 0.3651916892575642, 0.30655518029053275, 0.24670892417161142, 0.1858885663857709, 0.12433469529700296, 0.06229023285814275, -2.0510219620604437*^-13, -0.06229023285855219, -0.12433469529741004, -0.18588856638617438, -0.24670892417200932, -0.30655518029092343, -0.36519168925794643, -0.4223872463575762, -0.477916117046692, -0.5315582192633592, -0.5831023733241606, -0.632345745434863, -0.6790939956138156, -0.7231615806479014, -0.7643746306825902, -0.8025716206120856, -0.83760183626957, -0.8693261102251266, -0.8976184645760253, -0.922368973842258, -0.9434800348631561, -0.9608677338286782, -0.9744616731167367, -0.9842105129397465, -0.9900759028631044, -0.9920345280967808, -0.9900759006511641, -0.9842105089759658, -0.9744616682942085, -0.9608677294192718, -0.9434800319582983, -0.9223689743071891, -0.8976184706296123, -0.869326124066743, -0.8376018547033378, -0.802571644218699, -0.7643746639857323, -0.723161627633995, -0.6790940901924942, -0.6323459003779699, -0.5831025317121908, -0.531558292468259, -0.4779164106448809, -0.42238828006170537, -0.36519270645466173, -0.30655515357129665, -0.2467069892661125, -0.18588473159590554, -0.12432929491510077, -0.062285235971093936, 0.00}
0.03	{0., 0.06166416006191604, 0.12309037626439337, 0.18403338534096453, 0.24425084173259398, 0.30350405811904474, 0.3615587459502453, 0.4181857559776562, 0.47316181878563734, 0.5262702853228143, 0.5773018674334449, 0.6260553783887872, 0.6723384734184648, 0.7159675926074125, 0.7567706374665113, 0.794587630622206, 0.8292693586251099, 0.8606780312045521, 0.8886889168346571, 0.9131931948689952, 0.9340942337872271, 0.951308954638287, 0.9647676597113211, 0.9744195192727382, 0.98022656345371, 0.9821657083381128, 0.9802265680739303, 0.9744195274574025, 0.964767669433677, 0.9513089630702098, 0.934094237874794, 0.9131931909575082, 0.8886889012839466, 0.8606780010392343, 0.8292693221130905, 0.794587589179011, 0.7567705852347478, 0.7159675251339241, 0.6723383271226092, 0.626055131387881, 0.5773016353466075, 0.5262702456744414, 0.4731617783626314, 0.4181853122661992, 0.3615587400573286, 0.3035055506581369, 0.2442546487455129, 0.18403933558876928, 0.12309780616417773, 0.06167056582216908, -2.0298910038471195*^-13, -0.06167056582257435, -0.12309780616458077, -0.18403933558916888, -0.24425464874590702, -0.30350555065852386, -0.36155874005770705, -0.41818531226656735, -0.4731617783629879, -0.5262702456747849, -0.5773016353469366, -0.626055131388194, -0.6723383271229053, -0.7159675251342025, -0.756770585235007, -0.7945875891792502, -0.8292693221133085, -0.8606780010394304, -0.8886889012841198, -0.9131931909576578, -0.9340942378749196, -0.951308963070311, -0.9647676694337532, -0.9744195274574532, -0.9802265680739557, -0.9821657083381127, -0.9802265634536844, -0.9744195192726873, -0.9647676597112449, -0.951308954638186, -0.9340942337871013, -0.9131931948688455, -0.8886889168344839, -0.8606780312043562, -0.8292693586248918, -0.7945876306219675, -0.7567706374662523, -0.7159675926071345, -0.6723384734181685, -0.626055378388474, -0.5773018674331161, -0.5262702853224709, -0.473161818785281, -0.4181857559772883, -0.3615587459498672, -0.303504058118658, -0.24425084173219985, -0.18403338534056485, -0.12309037626398842, -0.061664160061506566, 0.00}
0.04	{0., 0.06080136748505829, 0.12136907814913578, 0.18146097605105194, 0.24083784721589918, 0.2992641432890826, 0.35650870519036015, 0.4123454867678831, 0.4665542784522352, 0.5189214309104738, 0.5692405787001691, 0.6173133639234445, 0.6629501598810168, 0.7059700443765601, 0.7462033446392334, 0.7834922849283699, 0.8176897368203303, 0.8486598311732414, 0.8762795756636491, 0.9004416765306751, 0.9210508532268302, 0.9380251884080749, 0.9512959593570487, 0.9608130443282448, 0.9665390029581873, 0.9684510728150553, 0.966539010538063, 0.9608130575745244, 0.951295974635872, 0.9380252007513624, 0.9210508561418935, 0.9004416644839892, 0.8762795445878541, 0.8486597792866831, 0.8176896807364897, 0.7834922320029953, 0.746203292140768, 0.7059699924172417, 0.6629500180348646, 0.6173131054727279, 0.5692403870570628, 0.5189215827606033, 0.466554704446772, 0.4123459114628824, 0.35651005390023793, 0.2992674999558777, 0.24084395795781133, 0.1814694714339162, 0.12137890928492998, 0.06080941852445215, -2.0007472681399704*^-13, -0.06080941852485168, -0.12137890928532742, -0.18146947143431036, -0.24084395795820018, -0.2992674999562594, -0.35651005390061125, -0.4123459114632454, -0.4665547044471233, -0.5189215827609418, -0.5692403870573872, -0.6173131054730364, -0.6629500180351566, -0.7059699924175161, -0.7462032921410235, -0.7834922320032313, -0.8176896807367049, -0.8486597792868765, -0.8762795445880248, -0.9004416644841369, -0.9210508561420174, -0.9380252007514621, -0.9512959746359472, -0.9608130575745745, -0.9665390105380881, -0.9684510728150553, -0.9665390029581621, -0.9608130443281946, -0.9512959593569736, -0.9380251884079753, -0.9210508532267062, -0.9004416765305274, -0.8762795756634784, -0.8486598311730482, -0.8176897368201154, -0.7834922849281345, -0.7462033446389782, -0.7059700443762861, -0.6629501598807248, -0.6173133639231357, -0.5692405786998447, -0.5189214309101351, -0.4665542784518837, -0.41234548676752003, -0.3565087051899872, -0.2992641432887009, -0.24083784721551008, -0.18146097605065697, -0.12136907814873474, -0.06080136748465124, 0.00}
0.05	{0., 0.059700731527413314, 0.11917300902914234, 0.17817873957324598, 0.23648278188803487, 0.29385365069934155, 0.3500642210677916, 0.40489243272607417, 0.45812199441621254, 0.509543088226835, 0.5589530739304457, 0.6061571933206944, 0.6509692745496487, 0.6932117334071551, 0.7327179841387745, 0.769333072526811, 0.8029125312344393, 0.8333229451130286, 0.8604435437372484, 0.8841689805666275, 0.9044057000152814, 0.9210732683037238, 0.9341042085748594, 0.9434493018195164, 0.9490717835382465, 0.9509493016078457, 0.9490717943914042, 0.9434493204789447, 0.9341042293146127, 0.9210732834544558, 0.9044056977704599, 0.8841689537859265, 0.8604434898217492, 0.833322866760018, 0.8029124573946412, 0.7693330222549226, 0.7327179651692155, 0.6932117584605489, 0.6509692376577012, 0.606157071775729, 0.5589531197312887, 0.5095436728927445, 0.45812316466874664, 0.4048940287111523, 0.35006723235739184, 0.2938591613278485, 0.2364914449674508, 0.1781899694756054, 0.11918535922082175, 0.059710475514595567, -1.9638443736648642*^-13, -0.059710475514987794, -0.11918535922121205, -0.17818996947599258, -0.23649144496783286, -0.29385916132822354, -0.3500672323577585, -0.4048940287115087, -0.4581231646690915, -0.5095436728930767, -0.5589531197316071, -0.606157071776032, -0.650969237657988, -0.6932117584608185, -0.7327179651694665, -0.7693330222551543, -0.8029124573948525, -0.8333228667602081, -0.8604434898219169, -0.8841689537860716, -0.9044056977705816, -0.9210732834545537, -0.9341042293146864, -0.9434493204789939, -0.949071794391429, -0.9509493016078457, -0.9490717835382219, -0.9434493018194671, -0.9341042085747857, -0.921073268303626, -0.9044057000151596, -0.8841689805664825, -0.8604435437370807, -0.8333229451128388, -0.8029125312342282, -0.76933307252658, -0.7327179841385241, -0.6932117334068861, -0.650969274549362, -0.6061571933203912, -0.5589530739301269, -0.5095430882265023, -0.45812199441586704, -0.4048924327257173, -0.35006422106742485, -0.2938536506989661, -0.23648278188765173, -0.1781787395728564, -0.11917300902874564, -0.059700731527008916, 0.00}
0.06	{0., 0.058366125475462285, 0.11650977736381925, 0.17419791175422145, 0.23120042192060977, 0.2872908219673626, 0.342246930474943, 0.39585155414554646, 0.44789317144874774, 0.49816661626714853, 0.5464737615420245, 0.592624202918973, 0.6364359423935598, 0.6777354101646342, 0.7163597545997487, 0.7521574588069094, 0.7849872838126567, 0.8147187941639329, 0.8412339176759401, 0.8644296682511006, 0.8842145838906272, 0.90051003190022, 0.9132500487081441, 0.9223865094235321, 0.9278834695675121, 0.9297190747967213, 0.9278834837698812, 0.9223865333585471, 0.9132500740612667, 0.9005100477619121, 0.884214570866625, 0.8644296182276966, 0.8412338323198089, 0.8147186852519819, 0.7849871973426384, 0.7521574331059181, 0.7163598180889171, 0.6777355992268224, 0.6364361552985376, 0.5926244343835261, 0.5464743246453798, 0.4981679584421117, 0.4478954283985484, 0.3958546487749073, 0.3422518769998899, 0.2872986679181426, 0.2312117029333754, 0.1742118252682306, 0.11652451053341512, 0.05837742134220292, -1.9194359391476688*^-13, -0.05837742134258634, -0.11652451053379675, -0.17421182526860926, -0.23121170293374915, -0.28729866791850944, -0.34225187700024845, -0.39585464877525567, -0.4478954283988854, -0.49816795844243633, -0.546474324645691, -0.5926244343838221, -0.6364361552988179, -0.677735599227086, -0.7163598180891627, -0.7521574331061447, -0.7849871973428452, -0.8147186852521678, -0.8412338323199728, -0.8644296182278385, -0.884214570866744, -0.9005100477620079, -0.9132500740613388, -0.9223865333585953, -0.9278834837699055, -0.9297190747967214, -0.9278834695674881, -0.922386509423484, -0.913250048708072, -0.9005100319001244, -0.8842145838905081, -0.8644296682509587, -0.841233917675776, -0.8147187941637473, -0.7849872838124503, -0.7521574588066836, -0.716359754599504, -0.6777354101643712, -0.6364359423932796, -0.5926242029186766, -0.5464737615417128, -0.4981666162668229, -0.4478931714484095, -0.3958515541451969, -0.3422469304745835, -0.2872908219669941, -0.2312004219202332, -0.17419791175383761, -0.11650977736342709, -0.05836612547506055, 0.00}
0.07	{0., 0.05680142261568635, 0.11338699161257274, 0.16952972844065306, 0.22500554348523263, 0.2795938987106864, 0.33307847030421767, 0.38524781131961666, 0.4358960143210191, 0.48482337402666476, 0.531837049952656, 0.5767517290567165, 0.6193902883819493, 0.6595838251144335, 0.6971738546567701, 0.7320129091580444, 0.7639635365002025, 0.792898799465974, 0.8187037941002093, 0.8412783008583418, 0.8605333145909142, 0.8763923167725497, 0.8887911211002938, 0.8976828848172713, 0.9030326254196088, 0.9048190724619192, 0.9030326428094212, 0.8976829134012154, 0.8887911494672018, 0.8763923302561537, 0.8605332835365211, 0.8412782171736758, 0.8187036674162094, 0.7928986565553175, 0.7639634458355751, 0.7320129377271073, 0.6971740646686996, 0.659584290679038, 0.6193909402647922, 0.5767525973827605, 0.5318384930754309, 0.48482588177995156, 0.43589976500617017, 0.3852527564180455, 0.33308558939883154, 0.27960415287085333, 0.22501932501452918, 0.16954603436618554, 0.11340371778427213, 0.056813940556877794, -1.8677755833142522*^-13, -0.05681394055725094, -0.11340371778464362, -0.16954603436655422, -0.2250193250148931, -0.2796041528712105, -0.33308558939918054, -0.3852527564183845, -0.4358997650064981, -0.4848258817802673, -0.5318384930757335, -0.5767525973830486, -0.6193909402650651, -0.6595842906792947, -0.6971740646689386, -0.732012937727328, -0.7639634458357764, -0.7928986565554986, -0.818703667416369, -0.8412782171738139, -0.8605332835366369, -0.8763923302562469, -0.8887911494672722, -0.8976829134012625, -0.903032642809445, -0.9048190724619195, -0.9030326254195856, -0.8976828848172246, -0.8887911211002236, -0.8763923167724565, -0.8605333145907983, -0.8412783008582038, -0.8187037941000497, -0.7928987994657933, -0.7639635365000018, -0.7320129091578247, -0.6971738546565319, -0.6595838251141777, -0.6193902883816766, -0.5767517290564278, -0.5318370499523524, -0.48482337402634745, -0.4358960143206893, -0.38524781131927555, -0.3330784703038663, -0.27959389871032564, -0.225005543484863, -0.16952972844027508, -0.11338699161218496, -0.0568014226152871, 0.00}
0.08	{0., 0.05500983751668606, 0.1098111636203157, 0.16418398492657882, 0.2179111440980149, 0.2707789571264197, 0.32257785061525257, 0.37310299906204386, 0.4221549621408013, 0.46954032198441814, 0.5150723204670791, 0.5585714964866683, 0.5998663232471764, 0.638793284346202, 0.6751988732044073, 0.7089401734697656, 0.7398840203966045, 0.7679073975320052, 0.7928989739487537, 0.8147618085291712, 0.833409747936307, 0.8487687493958015, 0.8607767468976137, 0.869388285220509, 0.8745694677131823, 0.8762996741701435, 0.8745695609886794, 0.8693884475954028, 0.8607769333675414, 0.8487689008238144, 0.8334097187038811, 0.8147615631421242, 0.7928985547012619, 0.7679069083065767, 0.7398837209293027, 0.7089402743475922, 0.6751995019564581, 0.6387945355831213, 0.5998680574985629, 0.5585736533721464, 0.5150752191832773, 0.4695444220900999, 0.4221604318888201, 0.373109790739945, 0.322586905521168, 0.27079117573542655, 0.21792683294356568, 0.1642020314886274, 0.10982929150650181, 0.05502319465013727, -1.8049306266090266*^-13, -0.05502319465049818, -0.10982929150686158, -0.16420203148898493, -0.21792683294391899, -0.2707911757357731, -0.32258690552150626, -0.3731097907402731, -0.42216043188913716, -0.4695444220904051, -0.51507521918357, -0.5585736533724255, -0.5998680574988277, -0.6387945355833703, -0.6751995019566899, -0.7089402743478062, -0.7398837209294974, -0.7679069083067518, -0.7928985547014163, -0.8147615631422581, -0.8334097187039937, -0.8487689008239052, -0.8607769333676099, -0.8693884475954484, -0.8745695609887024, -0.8762996741701435, -0.8745694677131596, -0.8693882852204639, -0.8607767468975461, -0.8487687493957118, -0.8334097479361949, -0.8147618085290377, -0.792898973948599, -0.7679073975318297, -0.7398840203964094, -0.7089401734695526, -0.6751988732041767, -0.6387932843459547, -0.5998663232469129, -0.5585714964863893, -0.5150723204667852, -0.4695403219841104, -0.42215496214048076, -0.37310299906171146, -0.3225778506149094, -0.27077895712606637, -0.21791114409765186, -0.16418398492620637, -0.10981116361993208, -0.05500983751628917, 0.00}
0.09	{0., 0.052990238126731086, 0.10578243580093347, 0.15816307627744033, 0.20992185123125864, 0.26085221163357886, 0.3107519186277854, 0.3594235944054665, 0.40667527308242424, 0.4523209515746852, 0.49618114047450973, 0.5380834149264027, 0.5778629655031231, 0.6153633709328628, 0.6504366104922604, 0.6829436373674445, 0.7127555129831056, 0.739752563027967, 0.7638267677803575, 0.7848862183652141, 0.8028484094793585, 0.8176427144631666, 0.8292104386029988, 0.8375067355226671, 0.8424987385487506, 0.8441663375788964, 0.8424997885129147, 0.8375086008198477, 0.8292126787056788, 0.8176447404170192, 0.8028487179337438, 0.7848844014742234, 0.7638231492992448, 0.7397479954100046, 0.7127524206711249, 0.6829436392459077, 0.6504401008454099, 0.6153700634032829, 0.5778709951198919, 0.5380908523770146, 0.49618750805379497, 0.4523263302439527, 0.40667991126463526, 0.3594279472987669, 0.31075772298753146, 0.2608613270953785, 0.20993550401709996, 0.15818077827060117, 0.10580187449674867, 0.05300550552479522, -1.6846069222770915*^-13, -0.05300550552513604, -0.10580187449709424, -0.15818077827095067, -0.20993550401745004, -0.26086132709571996, -0.31075772298786003, -0.3594279472990801, -0.406679911264933, -0.45232633024423957, -0.4961875080540739, -0.538090852377285, -0.5778709951201529, -0.6153700634035293, -0.6504401008456363, -0.6829436392461126, -0.7127524206713073, -0.7397479954101671, -0.7638231492993909, -0.7848844014743537, -0.8028487179338573, -0.8176447404171133, -0.8292126787057482, -0.8375086008198908, -0.842499788512932, -0.8441663375788889, -0.8424987385487246, -0.8375067355226244, -0.8292104386029393, -0.8176427144630891, -0.8028484094792566, -0.7848862183650863, -0.7638267677802038, -0.7397525630277891, -0.7127555129829098, -0.6829436373672362, -0.6504366104920405, -0.6153633709326316, -0.577862965502878, -0.5380834149261404, -0.4961811404742295, -0.4523209515743871, -0.4066752730821093, -0.3594235944051364, -0.3107519186274424, -0.2608522116332254, -0.20992185123089666, -0.1581630762770711, -0.10578243580055507, -0.052990238126339295, 0.00}
